ID,Region_East Midlands,Region_East of England,Region_London,Region_North East,Region_North West,Region_Scotland,Region_South East,Region_South West,Region_Wales,Region_West Midlands,Region_Yorkshire and The Humber,Type_Large City,Type_Large Town,Type_Rural,Type_Small City,Type_Small Town,Population,%0-9YO,%10-19YO,%20-29YO,%30-39YO,%40-49YO,%50-59YO,%60-69YO,%70-79YO,%80+YO,AreaKM2,PopDensity,Businesses,%BusinessGrowth,BusinessesPer1kCap,%Unemployment,UnemploymentChange,2019Wage,HousePrice,%HousePriceGrowth,HousePricePerWage,%OwnOutright,%OwnWithMort,%PrivateRent,%SocialHousing,%Heavy Industry & Manufacturing,%Wholesale & Retail,%Agriculture,%Hospitality,%Public Admin & Defence,%Transport,%Health & Social Work,%Support & Admin,%Education,%Sciences,%FS & ICT,%Other Industry,%NoQuals,%Level1,%Level2,%Level3,%Level4+,%White,%Mixed,%Asian,%Black,%NoReligion,%Christian,%Muslim,%Buddhist,%Hindu,%Jewish,%Sikh,%BornUK,%BornIreland,%BornOtherEU,%BornOtherEurope,%BornAfrica,%BornME,%BornSouthAsia,%BornSEAsia,%BornEastAsia,%BornNAmerica,%BornLatinAmerica,%BornAustralasia,MbpsSpeed,%UnableDecent,%Under10Mbps,%LeaveVote,%17Turnout,Winner_17,seat_types_17,seat_types_yg
E14000845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100791,0.1232,0.1145,0.0914,0.1212,0.1412,0.1495,0.1114,0.0918,0.0559,502.21049774272996,200.69472950689442,5045,0.11738648947951268,50.05407228820034,0.01863951,-0.008011731000000001,760,345000.0,0.6829268292682926,8.729757085020243,0.32200634899999997,0.35293968299999995,0.111161905,0.195403175,0.20199999999999999,0.166,0.01,0.037000000000000005,0.052000000000000005,0.038,0.1,0.048,0.102,0.091,0.086,0.068,0.193,0.18600000000000005,0.174,0.125,0.322,0.926358542,0.020107886000000002,0.037592091,0.012205361000000001,0.361679575,0.600077661,0.006265349,0.004271352,0.006370296,0.002592196,0.013957978999999999,0.918204143,0.007923514,0.022773545,0.002581701,0.012142392,0.0015637129999999998,0.014241337,0.00433432,0.003599689,0.007650651999999998,0.001479755,0.0035052359999999997,50.9,0.03157,0.1644,0.514,0.7338642796024485,Con,con safe,con safe
E14000846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94879,0.11800000000000001,0.11699999999999999,0.1169,0.1069,0.1226,0.1408,0.1166,0.1,0.0613,322.495874643754,294.20221298895177,4160,0.17514124293785316,43.84531877443902,0.021168621000000002,-0.0006357059999999997,570,281250.0,0.5347885402455661,9.488866396761132,0.3993857320000001,0.36895155700000004,0.101074969,0.11215971,0.20800000000000002,0.153,0.011000000000000001,0.046,0.065,0.037000000000000005,0.126,0.043,0.106,0.067,0.077,0.061,0.20600000000000002,0.19275,0.17375,0.13175,0.29475,0.9756072379999999,0.009913145,0.009775463,0.002925755,0.367796046,0.619743681,0.002535654,0.0029028079999999998,0.001342405,0.000826095,0.000631045,0.953371502,0.0035453259999999997,0.014892665,0.001399773,0.007572540999999999,0.0013079839999999999,0.0033617490000000002,0.0040616359999999995,0.0029028071999999995,0.0041304770000000005,0.0008375689999999999,0.002615969,38.0,0.04075,0.2183,0.516,0.7588396047929368,Con,con safe,con safe
E14000847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,90435,0.0973,0.1012,0.0888,0.0998,0.1161,0.151,0.15039999999999998,0.1237,0.0718,1455.51215196287,62.13276878385485,5585,0.11144278606965163,61.75706308398297,0.018747802,-0.004852885999999997,530,249475.0,0.21992665036674808,9.052068214804065,0.43249152700000004,0.268476003,0.152372363,0.115037717,0.217,0.158,0.073,0.047,0.05,0.028999999999999998,0.12300000000000001,0.043,0.096,0.057999999999999996,0.038,0.067,0.218,0.17,0.16899999999999998,0.12899999999999998,0.313,0.9856835490000001,0.005756818,0.006094085999999999,0.001628191,0.3005407920000001,0.6894574640000001,0.001232773,0.002384137,0.000872245,0.0006629060000000001,0.00037215800000000004,0.943164505,0.003081933,0.030226202,0.001360702,0.006722103,0.000651276,0.002756295,0.00355876,0.0018607899,0.0035354999999999996,0.0007326860000000001,0.002349247,27.0,0.08565,0.3077,0.58,0.7423211465513424,Con,con safe,con safe
E14000848,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87337,0.0821,0.08779999999999999,0.0818,0.08460000000000001,0.1011,0.1471,0.1659,0.152,0.0977,728.1184454501372,119.94889093354384,3500,0.06382978723404252,40.074653354248476,0.019146734,-0.017789823000000003,500,250000.0,0.4705882352941178,9.615384615384617,0.46749467299999997,0.23951566800000001,0.142129606,0.12651353699999998,0.19,0.17300000000000001,0.034,0.08199999999999999,0.044000000000000004,0.037000000000000005,0.136,0.048,0.09300000000000001,0.05,0.042,0.071,0.273,0.19975,0.17375,0.11575,0.23775,0.986614685,0.006060606,0.005032784,0.001642153,0.329765491,0.658054226,0.001512198,0.002882627,0.000484376,0.001311359,0.000129955,0.96026936,0.003343375,0.016634178,0.001169591,0.005339949,0.000673401,0.0027763009999999997,0.0028353709999999997,0.0014176852000000002,0.0030480240000000003,0.000826983,0.00166578,28.8,0.05155,0.2416,0.584,0.7547025450765833,LD,con ld marginal,con ld marginal
E14000849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,109995,0.1022,0.1119,0.1037,0.1095,0.1266,0.1524,0.1292,0.1044,0.0601,935.2564487386,117.60945369406707,5175,0.1286804798255179,47.04759307241238,0.026714953,-0.00889152,540,190000.0,0.1875,6.766381766381768,0.375680454,0.325431536,0.145000698,0.131717303,0.215,0.162,0.042,0.053,0.068,0.045,0.133,0.040999999999999995,0.099,0.046,0.040999999999999995,0.053,0.23800000000000002,0.1875,0.1845,0.1305,0.26049999999999995,0.9817393640000001,0.0065696090000000006,0.008324702,0.00229217,0.2823205590000001,0.70792573,0.00285802,0.001975678,0.0008823419999999998,0.00039321699999999996,0.000796026,0.952497411,0.004373346,0.02289293,0.001189243,0.005265278000000001,0.000757663,0.00257989,0.00286761,0.0025607094,0.002522346,0.000527487,0.001966087,30.6,0.056520000000000015,0.2457,0.598,0.6921835226919972,Con,con safe,con safe
E14000850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102194,0.1131,0.1087,0.07769999999999999,0.1068,0.1373,0.1462,0.127,0.1147,0.0684,228.30770853876098,447.6151972882247,4940,0.2634271099744245,48.33943284341546,0.013313368,-0.00334983,660,320000.0,0.5238095238095237,9.324009324009324,0.405214454,0.38787258799999996,0.1125675,0.077289055,0.17300000000000001,0.153,0.008,0.039,0.067,0.043,0.11800000000000001,0.048,0.09699999999999999,0.081,0.111,0.063,0.16399999999999998,0.17950000000000002,0.17450000000000002,0.1325,0.34850000000000003,0.97729909,0.009656281,0.009768209,0.0017806629999999996,0.362431063,0.624768514,0.003144142,0.0026353809999999996,0.001923116,0.000641039,0.0006003380000000001,0.950039683,0.004426219,0.017491198,0.001689086,0.008364029,0.001159975,0.0038055309999999996,0.0031848429999999997,0.0021978464,0.004344818,0.000864894,0.0024318770000000003,46.4,0.03015,0.2084,0.476,0.7713246159768531,Con,con safe,con safe
E14000851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112981,0.1356,0.1159,0.1059,0.1368,0.1469,0.1401,0.0997,0.0755,0.0436,106.340019220017,1062.450438025997,3640,0.5166666666666666,32.217806533841966,0.027525951,-0.010331532999999995,570,224000.0,0.4938312770923641,7.557354925775979,0.265049317,0.425494272,0.143084612,0.148547039,0.223,0.187,0.002,0.044000000000000004,0.049,0.064,0.084,0.055999999999999994,0.073,0.05,0.11800000000000001,0.05,0.214,0.24425000000000005,0.18825000000000008,0.13324999999999998,0.22025000000000008,0.931384332,0.017831688999999998,0.036296897,0.011254274,0.3834651610000001,0.5840483710000001,0.009894072,0.004117872,0.007853769,0.000680101,0.0050402,0.9074969490000001,0.006474934,0.030203937,0.0028881,0.014291436999999999,0.0014906320000000002,0.018819233,0.00449053,0.0039781253,0.00506815,0.003111695,0.0016862779999999998,56.6,0.03128,0.1966,0.573,0.6862463825965472,Con,con safe,con safe
E14000852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99200,0.11599999999999999,0.1075,0.1089,0.1063,0.1124,0.1392,0.1306,0.1127,0.0662,136.915883384149,724.5324468430852,2970,0.2505263157894737,29.939516129032263,0.054216215,0.002241007999999996,560,240000.0,0.518987341772152,8.241758241758241,0.35189096299999995,0.317779961,0.195653242,0.116331041,0.182,0.16899999999999998,0.008,0.051,0.053,0.049,0.171,0.042,0.113,0.047,0.051,0.064,0.284,0.2065,0.1775,0.1255,0.2075,0.964579434,0.01306882,0.014983156000000001,0.004962301,0.341810598,0.638554088,0.006320518000000001,0.002834073,0.0034115820000000002,0.001828779,0.000759318,0.939222502,0.006459548000000001,0.022041602,0.003486445,0.008598471,0.001433078,0.006416769,0.003764505,0.0022993417999999997,0.003454361,0.0008876528999999998,0.001935725,30.2,0.00922,0.2087,0.652,0.6662950269094713,Con,con safe,con safe
E14000853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,105447,0.1128,0.1009,0.1192,0.1425,0.12539999999999998,0.1451,0.1218,0.0836,0.0488,44.1835277010772,2386.5681507687577,2420,0.3948126801152738,22.949917968268426,0.052920721,-0.011599628000000008,550,144975.0,0.2286016949152543,5.069055944055943,0.237274498,0.359511307,0.12177098300000001,0.268400102,0.184,0.152,0.001,0.054000000000000006,0.113,0.05,0.141,0.049,0.085,0.046,0.07200000000000001,0.05600000000000002,0.266,0.2205,0.1725,0.1285,0.2115,0.96634719,0.008574901,0.018531585,0.004890143,0.341085043,0.643254738,0.005879931999999999,0.0022049739999999997,0.0027537679999999998,0.000401795,0.001852179,0.9611336509999999,0.0016463810000000001,0.012191058999999999,0.001940377,0.006026930999999999,0.0018815779999999999,0.0058407319999999995,0.002734168,0.0037435570000000002,0.001567982,0.000538994,0.0007545910000000001,44.3,0.011770000000000001,0.2409,0.595,0.6587424284664318,Lab,lab safe,lab safe
E14000854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,93332,0.1162,0.1085,0.1096,0.1202,0.1292,0.1462,0.1204,0.0965,0.0533,266.515809536358,350.1931092281701,3775,0.2625418060200668,40.44700638580551,0.030537777999999998,-0.012348293,570,173000.0,0.28148148148148144,5.8367071524966265,0.343641242,0.382189634,0.11290879599999999,0.143407455,0.24,0.179,0.006999999999999999,0.05,0.046,0.086,0.106,0.049,0.086,0.040999999999999995,0.055999999999999994,0.055,0.28800000000000003,0.21175,0.17575,0.12875,0.19575,0.948674945,0.009907368,0.032265589,0.005753382,0.29041251100000004,0.6738010090000001,0.0036763890000000004,0.0017215720000000002,0.005420175,0.00015549700000000002,0.021036497,0.955305773,0.00583113,0.013517116000000001,0.000988515,0.006242086,0.00047759699999999996,0.011373481000000001,0.0014327920000000002,0.0012661880000000001,0.002110314,0.00044427620000000003,0.001010729,43.8,0.01217,0.1859,0.6779999999999999,0.6546342543271026,Con,con safe,con safe
E14000855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,134261,0.1408,0.1115,0.1086,0.1396,0.1356,0.1382,0.1054,0.0774,0.043,745.980699887764,179.97918715618266,5635,0.23574561403508776,41.97049031364283,0.02354765,-0.011845667,560,210000.0,0.35922330097087385,7.211538461538463,0.285800805,0.389344743,0.164693471,0.13958895,0.19400000000000006,0.163,0.013000000000000001,0.040999999999999995,0.084,0.045,0.11,0.053,0.085,0.061,0.092,0.05800000000000001,0.2,0.20225,0.18925,0.14025,0.26825,0.937238628,0.018439002,0.0264351,0.014448948999999999,0.3479502,0.62266414,0.012945683000000001,0.002358849,0.006612773000000001,0.000783618,0.003126474,0.8944994839999999,0.00506153,0.049176002,0.002646708,0.015600387,0.001735153,0.00895563,0.004173963,0.0031264741,0.01129049,0.001815115,0.001919063,49.2,0.01455,0.1784,0.569,0.6878600315379582,Con,con safe,con safe
E14000856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94481,0.11199999999999999,0.106,0.1044,0.1167,0.12710000000000002,0.152,0.1298,0.0984,0.0536,701.0402626300911,134.77257304100604,2795,0.1918976545842217,29.582667414612466,0.04345642,-0.0006392169999999975,520,117000.0,0.09859154929577474,4.326923076923077,0.332077306,0.36808071,0.117418257,0.16691382,0.239,0.141,0.013000000000000001,0.05,0.087,0.044000000000000004,0.153,0.036000000000000004,0.099,0.043,0.038,0.055999999999999994,0.259,0.188,0.17300000000000001,0.134,0.245,0.988927366,0.004852419,0.004906697,0.000759887,0.2525863290000001,0.7393263059999999,0.0020516939999999997,0.001476351,0.000597054,0.000173688,0.000542776,0.9730891559999999,0.001628329,0.013449994,0.000759887,0.003180669000000001,0.00072732,0.001443785,0.001584906,0.0012266745,0.0015957620000000001,0.0003690876,0.00094443,30.1,0.020130000000000002,0.2279,0.55,0.6670513640535054,Lab,lab safe,con lab marginal
E14000857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108687,0.1237,0.113,0.0981,0.11699999999999999,0.1383,0.1518,0.11199999999999999,0.0938,0.052300000000000006,589.528639290352,184.36254450815568,5030,0.220873786407767,46.279683862835476,0.017774714,-0.0028043440000000003,640,294000.0,0.4341463414634146,8.834134615384615,0.319330568,0.369128002,0.123613389,0.162920806,0.207,0.16,0.015,0.038,0.077,0.037000000000000005,0.087,0.049,0.085,0.064,0.121,0.061,0.18899999999999997,0.2005,0.1775,0.1385,0.29350000000000004,0.967460836,0.012576001000000002,0.013576139,0.00431743,0.33271938700000003,0.6519616579999999,0.004069871,0.002356762,0.0028023690000000003,0.00088131,0.000911017,0.920048323,0.005079912,0.032687699,0.0021686170000000003,0.012754243000000002,0.0014754520000000001,0.006515755,0.005525518,0.0032776820000000005,0.005357178000000001,0.001118967,0.003990652000000001,44.7,0.036239999999999994,0.1983,0.5479999999999999,0.7230750337713373,Con,con safe,con safe
E14000858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102126,0.1132,0.1114,0.1113,0.1191,0.1378,0.14859999999999998,0.1179,0.0941,0.0467,279.32819638215096,365.6129288869952,4290,0.21357850070721351,42.006932612654964,0.020541373,-0.009643411999999995,600,196995.0,0.4275,6.313942307692307,0.34709159700000003,0.377709057,0.11273257,0.143068902,0.26,0.174,0.009000000000000001,0.047,0.043,0.078,0.09699999999999999,0.045,0.099,0.054000000000000006,0.044000000000000004,0.052000000000000005,0.26,0.18775,0.16475,0.13475,0.25375,0.9755959259999999,0.009425685999999999,0.011490563999999998,0.002193264,0.337591475,0.64878889,0.0022039629999999998,0.00194719,0.0035520179999999997,0.00039585699999999995,0.001294561,0.961323662,0.003487825,0.016872085,0.0010805839999999999,0.004675397,0.0006633289999999999,0.003370137,0.003177558,0.0018081054,0.0019257929999999999,0.0004279538000000001,0.001187572,56.7,0.01154,0.1557,0.607,0.7124810912661553,Con,con safe,con safe
E14000859,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97885,0.11,0.1021,0.0961,0.1117,0.1144,0.1386,0.1344,0.1224,0.0703,787.4961976837441,124.2990128560726,3465,0.1231766612641816,35.39868212698575,0.027052889,-0.013411387,520,210000.0,0.3999999999999999,7.766272189349112,0.390485869,0.28644018600000004,0.14675280699999999,0.150963027,0.24100000000000002,0.18100000000000002,0.027000000000000003,0.065,0.044000000000000004,0.038,0.146,0.044000000000000004,0.084,0.038,0.034,0.06,0.292,0.19775,0.17974999999999994,0.11975,0.21075,0.969345276,0.009387747,0.015821454,0.0037109459999999997,0.32300996600000004,0.662219839,0.003942223,0.003017115,0.0032273659999999997,0.0006728060000000001,0.000399479,0.916939994,0.003795046,0.049829696,0.0031432659999999996,0.005750389,0.000872545,0.006454733000000001,0.004257601,0.0018502168,0.00421555,0.0015558638,0.0013351,29.4,0.02543,0.2597,0.6579999999999999,0.67845743942716,Con,con safe,con safe
E14000860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94944,0.1177,0.1157,0.08960000000000001,0.1101,0.1379,0.1567,0.1222,0.0974,0.0527,714.2641253816429,132.92561760576996,5430,0.2,57.19160768452983,0.015946263000000002,-0.007711719999999996,650,285475.0,0.4311317207670133,8.446005917159763,0.355757915,0.368842813,0.142336789,0.111011488,0.18100000000000002,0.138,0.022000000000000002,0.049,0.114,0.039,0.08900000000000001,0.046,0.096,0.073,0.092,0.06,0.17600000000000002,0.18075,0.17875,0.13475,0.32975,0.968339995,0.011065193999999999,0.013199196000000002,0.005690671,0.326897455,0.655398234,0.00378249,0.003726035,0.004663189,0.000587133,0.000417768,0.932321658,0.004471242,0.023530474,0.001817853,0.01113294,0.001208139,0.007181085,0.004087347,0.0033985950999999995,0.006164894000000001,0.000925863,0.003759908,104.4,0.0509,0.211,0.503,0.7533749719919337,Con,con safe,con safe
E14000861,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,87890,0.1384,0.1199,0.1243,0.138,0.1284,0.12539999999999998,0.1016,0.0776,0.0464,22.364088902667493,3929.9611257365746,3400,0.5813953488372092,38.684719535783366,0.038612307,-0.014190505000000006,500,189997.5,0.4785797665369649,7.307596153846152,0.289698605,0.37022042299999997,0.15480206900000001,0.16697593300000002,0.18899999999999997,0.187,0.001,0.047,0.045,0.073,0.136,0.051,0.095,0.042,0.08199999999999999,0.05,0.247,0.203,0.172,0.146,0.23199999999999998,0.8517147759999999,0.032833674,0.058079636,0.051594115,0.36347920899999997,0.5725241320000001,0.036639131,0.003944682,0.013701968,0.001195006,0.0034225909999999996,0.8480021349999999,0.012947837,0.052394654000000006,0.004814832,0.033703825,0.001740301,0.023064786,0.004768424,0.005592165999999999,0.010406998,0.0012878219999999999,0.00127622,65.4,0.00185,0.1841,0.603,0.6870593431983826,Con,con lab marginal,con lab marginal
E14000862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101603,0.1444,0.1112,0.1433,0.16219999999999998,0.1305,0.1213,0.0898,0.0623,0.035,32.9156866153308,3086.7653221815954,4015,0.40630472854640987,39.516549708177905,0.039656275,-0.024053333000000003,570,179995.0,0.4999583333333333,6.072705802968961,0.221329907,0.33497244800000003,0.20902419100000005,0.206602585,0.177,0.193,0.001,0.05,0.044000000000000004,0.09,0.131,0.057,0.076,0.044000000000000004,0.084,0.052000000000000005,0.235,0.2035,0.1765,0.13649999999999998,0.24850000000000005,0.824098702,0.03378732,0.074987983,0.058676494,0.361672809,0.550873257,0.053987075,0.004977835,0.017230145,0.001239118,0.005020563,0.807840624,0.010233403,0.076996208,0.006067404,0.04184158500000002,0.0033862090000000003,0.030497249,0.005896490999999999,0.005907173000000001,0.008331998,0.0014848049999999998,0.0015168509999999998,60.3,0.00116,0.1526,0.59,0.6654955800926076,Con,con lab marginal,con safe
E14000863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89565,0.1172,0.1017,0.12710000000000002,0.1382,0.1255,0.1309,0.1046,0.0917,0.06309999999999999,36.1889161620127,2474.929052835682,2395,0.1542168674698796,26.740356165913024,0.030718335,-0.016025250999999997,490,200000.0,0.4760147601476015,7.849293563579277,0.329574064,0.31883574,0.134126291,0.203129014,0.193,0.192,0.003,0.057,0.054000000000000006,0.045,0.126,0.047,0.078,0.045,0.095,0.065,0.263,0.2175,0.1795,0.1295,0.2105,0.954311292,0.015179962,0.018522758,0.00881491,0.432045059,0.544933144,0.009799432,0.003754923,0.00282764,0.000984522,0.0006296359999999999,0.927248375,0.003525964000000001,0.03187105,0.00282764,0.0113678,0.001888909,0.0063765,0.005609488,0.0028276395000000005,0.003525964000000001,0.001144794,0.0017858770000000004,61.2,0.0018,0.1976,0.5670000000000001,0.6870031677723986,Con,con lab marginal,con lab marginal
E14000864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,104215,0.1001,0.1123,0.2381,0.1346,0.1058,0.1046,0.0875,0.0694,0.0475,28.7840069269987,3620.5869552598274,3705,0.19902912621359206,35.55150410209664,0.036997681,-0.02262406,570,204000.0,0.40689655172413786,6.882591093117409,0.229737992,0.220226907,0.224076632,0.306506035,0.131,0.16399999999999998,0.003,0.075,0.046,0.031,0.145,0.044000000000000004,0.13,0.065,0.099,0.066,0.20800000000000002,0.15375,0.14175,0.17775,0.31975,0.900124134,0.02306817,0.05131892,0.015930485,0.499327609,0.452218889,0.020513086,0.008141099,0.009682425,0.002048205,0.001593049,0.8653046449999999,0.0053377469999999995,0.041884763,0.005751526,0.018878659,0.007365263,0.015816696,0.010468605,0.015723596,0.007220441,0.002989552,0.003258508,59.5,0.00592,0.1472,0.405,0.6942519748726106,Lab,lab safe,lab safe
E14000865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,110461,0.1216,0.1266,0.2621,0.1431,0.1145,0.1,0.0674,0.0396,0.025,18.6917387198395,5909.616095947039,3485,0.3912175648702594,31.549596690234562,0.068852317,-0.020389668,490,122500.0,0.16666666666666674,4.807692307692308,0.16977274899999995,0.2300561,0.296638775,0.282471237,0.14600000000000002,0.17,0.002,0.08800000000000001,0.05,0.048,0.14,0.064,0.11199999999999999,0.05,0.061999999999999986,0.068,0.226,0.15125000000000002,0.14525,0.19925,0.27925,0.64828503,0.078266299,0.16776097199999998,0.087823005,0.4146542870000001,0.40825965200000003,0.131940948,0.007663491,0.014611991999999999,0.002950595,0.014068196000000002,0.753197317,0.007864897,0.067793197,0.0068780080000000006,0.041187488,0.013796298,0.05715897,0.009546635999999999,0.018438702,0.020019738000000002,0.002275886,0.001842863,62.7,0.00013000000000000002,0.1293,0.429,0.6386172279792746,Lab,lab safe,lab safe
E14000866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100242,0.1576,0.1355,0.142,0.1288,0.1207,0.1261,0.08689999999999999,0.0646,0.0377,23.345773157888498,4293.796539615925,1795,0.4593495934959349,17.906665868597997,0.07787652099999999,-0.02462272,450,118000.0,0.388235294117647,5.042735042735044,0.197565611,0.28883115600000003,0.12544802900000002,0.368285584,0.19899999999999998,0.188,0.001,0.064,0.044000000000000004,0.063,0.16699999999999998,0.064,0.081,0.028999999999999998,0.03900000000000002,0.061,0.358,0.20525,0.17225,0.11725,0.14625,0.796911833,0.07265428,0.048504812,0.077070359,0.469844048,0.479890885,0.02820526,0.002655824,0.005208709000000001,0.000905862,0.009851253,0.8878377679999999,0.004941067,0.030377271,0.002686705,0.028586134000000006,0.0030058159999999997,0.01577024,0.005393999,0.0030881677,0.01674816,0.0008955679999999998,0.0006691030000000001,69.1,0.0012699999999999999,0.1716,0.638,0.5739616661184702,Lab,lab safe,lab safe
E14000867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120366,0.0979,0.1379,0.3212,0.1198,0.08869999999999999,0.0855,0.0695,0.044000000000000004,0.0355,32.5604606008008,3696.692177537553,4005,0.3088235294117647,33.273515776880515,0.044614895,-0.016678434,510,158750.0,0.27,5.98604826546003,0.230561047,0.236044432,0.26837993,0.24223383199999998,0.151,0.175,0.002,0.083,0.043,0.051,0.136,0.052000000000000005,0.12300000000000001,0.057,0.066,0.063,0.2,0.13574999999999998,0.12475,0.27075,0.26875,0.704054636,0.049756025999999995,0.170900735,0.054717897,0.396519367,0.43994031100000003,0.10140708400000001,0.009447694,0.023262201,0.006298463000000001,0.017924986,0.778565085,0.005859035,0.046744115999999995,0.005566084000000001,0.03465069999999998,0.015141944,0.050103906,0.015782776000000002,0.026347349,0.016158121,0.002819661,0.0022612220000000002,66.1,0.00763,0.1571,0.465,0.6780646792728499,Lab,lab safe,lab safe
E14000868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,94330,0.12619999999999998,0.1117,0.1209,0.13019999999999998,0.1285,0.1422,0.1116,0.0852,0.0436,83.0313045312497,1136.0775376532586,2800,0.2444444444444445,29.683027668822216,0.042770564000000004,-0.011219476,570,165000.0,0.3200000000000001,5.566801619433198,0.31905062,0.380907372,0.135134426,0.149942239,0.218,0.19699999999999998,0.003,0.043,0.052000000000000005,0.081,0.13,0.044000000000000004,0.09,0.04,0.05,0.051,0.27,0.21325,0.18025,0.13125,0.20625,0.9191972420000001,0.01070417,0.059581055,0.007575259,0.3037568890000001,0.6369365220000001,0.029104362999999998,0.003831544,0.011176251000000002,9.88077e-05,0.011209186999999999,0.93361219,0.0035900140000000007,0.018564873,0.001251564,0.009825879,0.00104297,0.023516237000000002,0.001965176,0.0025031293000000003,0.002755638,0.0003952304,0.00096612,58.1,0.0039299999999999995,0.1789,0.645,0.6667244692995766,Con,con lab marginal,con safe
E14000869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,89474,0.1167,0.1132,0.1268,0.12990000000000002,0.1286,0.1396,0.1002,0.0824,0.06269999999999999,24.5701638946402,3641.5711504276173,3585,0.4254473161033798,40.06750564409773,0.014781078999999999,-0.013550726000000004,730,375000.0,0.8028846153846154,9.87881981032666,0.378232665,0.41966267799999996,0.101571284,0.086031426,0.163,0.136,0.001,0.034,0.077,0.053,0.09699999999999999,0.046,0.10400000000000001,0.08,0.13899999999999998,0.069,0.22,0.21525,0.19225,0.13324999999999998,0.23725,0.889761861,0.020042243,0.055426607999999995,0.028270356,0.31037043900000005,0.63701142,0.020541268,0.005233962,0.014402098,0.001299786,0.008437007,0.901076965,0.009539504,0.021133135,0.005001857,0.021794634,0.002425494,0.019055798,0.005489277,0.005593723000000001,0.004990252,0.0017407859999999998,0.002158574,47.2,0.00532,0.253,0.624,0.7293538368305431,Con,con safe,con safe
