ONSConstID,ConstituencyName,RegionID,RegionName,CountryID,CountryName,Date,ConNumAllcategories:Countryofbirth,ConNumEurope:UnitedKingdom:Total,ConNumEurope:UnitedKingdom:England,ConNumEurope:UnitedKingdom:NorthernIreland,ConNumEurope:UnitedKingdom:Scotland,ConNumEurope:UnitedKingdom:Wales,ConNumEurope:UnitedKingdomnototherwisespecified,ConNumEurope:ChannelIslandsandIsleofMan,ConNumEurope:Ireland,ConNumEurope:OtherEurope:Total,ConNumEurope:OtherEurope:EUCountries:Total,ConNumEurope:OtherEurope:RestofEurope:Total,ConNumAfrica:NorthAfrica,ConNumAfrica:CentralandWesternAfrica:Total,ConNumAfrica:SouthandEasternAfrica:Total,ConNumMiddleEastandAsia:MiddleEast:Total,ConNumMiddleEastandAsia:EasternAsia:Total,ConNumMiddleEastandAsia:SouthernAsia:Total,ConNumMiddleEastandAsia:South-EastAsia:Total,ConNumMiddleEastandAsia:CentralAsia,ConNumTheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,ConNumTheAmericasandtheCaribbean:CentralAmerica,ConNumTheAmericasandtheCaribbean:SouthAmerica,ConNumAntarcticaandOceania:Australia,ConNumAntarcticaandOceania:OtherAntarcticaandOceania,ConNumOther,Con%Allcategories:Countryofbirth,Con%Europe:UnitedKingdom:Total,Con%Europe:UnitedKingdom:England,Con%Europe:UnitedKingdom:NorthernIreland,Con%Europe:UnitedKingdom:Scotland,Con%Europe:UnitedKingdom:Wales,Con%Europe:UnitedKingdomnototherwisespecified,Con%Europe:ChannelIslandsandIsleofMan,Con%Europe:Ireland,Con%Europe:OtherEurope:Total,Con%Europe:OtherEurope:EUCountries:Total,Con%Europe:OtherEurope:RestofEurope:Total,Con%Africa:NorthAfrica,Con%Africa:CentralandWesternAfrica:Total,Con%Africa:SouthandEasternAfrica:Total,Con%MiddleEastandAsia:MiddleEast:Total,Con%MiddleEastandAsia:EasternAsia:Total,Con%MiddleEastandAsia:SouthernAsia:Total,Con%MiddleEastandAsia:South-EastAsia:Total,Con%MiddleEastandAsia:CentralAsia,Con%TheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,Con%TheAmericasandtheCaribbean:CentralAmerica,Con%TheAmericasandtheCaribbean:SouthAmerica,Con%AntarcticaandOceania:Australia,Con%AntarcticaandOceania:OtherAntarcticaandOceania,Con%Other,REG%Allcategories:Countryofbirth,REG%Europe:UnitedKingdom:Total,REG%Europe:UnitedKingdom:England,REG%Europe:UnitedKingdom:NorthernIreland,REG%Europe:UnitedKingdom:Scotland,REG%Europe:UnitedKingdom:Wales,REG%Europe:UnitedKingdomnototherwisespecified,REG%Europe:ChannelIslandsandIsleofMan,REG%Europe:Ireland,REG%Europe:OtherEurope:Total,REG%Europe:OtherEurope:EUCountries:Total,REG%Europe:OtherEurope:RestofEurope:Total,REG%Africa:NorthAfrica,REG%Africa:CentralandWesternAfrica:Total,REG%Africa:SouthandEasternAfrica:Total,REG%MiddleEastandAsia:MiddleEast:Total,REG%MiddleEastandAsia:EasternAsia:Total,REG%MiddleEastandAsia:SouthernAsia:Total,REG%MiddleEastandAsia:South-EastAsia:Total,REG%MiddleEastandAsia:CentralAsia,REG%TheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,REG%TheAmericasandtheCaribbean:CentralAmerica,REG%TheAmericasandtheCaribbean:SouthAmerica,REG%AntarcticaandOceania:Australia,REG%AntarcticaandOceania:OtherAntarcticaandOceania,REG%Other,uk%Allcategories:Countryofbirth,uk%Europe:UnitedKingdom:Total,uk%Europe:UnitedKingdom:England,uk%Europe:UnitedKingdom:NorthernIreland,uk%Europe:UnitedKingdom:Scotland,uk%Europe:UnitedKingdom:Wales,uk%Europe:UnitedKingdomnototherwisespecified,uk%Europe:ChannelIslandsandIsleofMan,uk%Europe:Ireland,uk%Europe:OtherEurope:Total,uk%Europe:OtherEurope:EUCountries:Total,uk%Europe:OtherEurope:RestofEurope:Total,uk%Africa:NorthAfrica,uk%Africa:CentralandWesternAfrica:Total,uk%Africa:SouthandEasternAfrica:Total,uk%MiddleEastandAsia:MiddleEast:Total,uk%MiddleEastandAsia:EasternAsia:Total,uk%MiddleEastandAsia:SouthernAsia:Total,uk%MiddleEastandAsia:South-EastAsia:Total,uk%MiddleEastandAsia:CentralAsia,uk%TheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,uk%TheAmericasandtheCaribbean:CentralAmerica,uk%TheAmericasandtheCaribbean:SouthAmerica,uk%AntarcticaandOceania:Australia,uk%AntarcticaandOceania:OtherAntarcticaandOceania,uk%Other,ConNumRoW,Con%RoW,Reg%RoW,UK%RoW
E14001013,Walthamstow,E12000007,London,K02000001,United Kingdom,2011,111263,63402,61608,341,913,496,44,31,1222,17173,14300,2873,1438,3379,4250,564,863,11722,1482,72,4188,95,951,239,192,0,1,0.56983903,0.553715071,0.00306481,0.008205783,0.004457906,0.000395459,0.000278619,0.010982986,0.154346009,0.128524307,0.025821702,0.012924332,0.030369485,0.038197784,0.005069071,0.007756397,0.105353981,0.013319792,0.000647115,0.037640545,0.000853833,0.008547316,0.002148064,0.001725641,0,1,0.633192361,0.611341824,0.004009571,0.010952734,0.006585318,0.000302914,0.000392222,0.015880589,0.10590742,0.087000016,0.018907403,0.007210353,0.02940491,0.039432876,0.014900279,0.012348266,0.076608823,0.013855985,0.000588211,0.028198393,0.000669567,0.011049138,0.006601344,0.003756083,3.18084E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,29435,0.264553356,0.244627408,0.078930644
E14001032,West Ham,E12000007,London,K02000001,United Kingdom,2011,158142,75965,74309,317,783,450,106,42,1178,22116,20054,2062,1121,10590,7232,953,1646,26169,3886,147,4315,38,2240,327,177,0,1,0.480359424,0.469887822,0.002004528,0.004951246,0.002845544,0.000670284,0.000265584,0.007449002,0.139848996,0.126810082,0.013038914,0.007088566,0.066965133,0.045731052,0.00602623,0.010408367,0.165477862,0.024572852,0.000929544,0.027285604,0.00024029,0.014164485,0.002067762,0.001119247,0,1,0.633192361,0.611341824,0.004009571,0.010952734,0.006585318,0.000302914,0.000392222,0.015880589,0.10590742,0.087000016,0.018907403,0.007210353,0.02940491,0.039432876,0.014900279,0.012348266,0.076608823,0.013855985,0.000588211,0.028198393,0.000669567,0.011049138,0.006601344,0.003756083,3.18084E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,58841,0.372076994,0.244627408,0.078930644
E14001036,Westminster North,E12000007,London,K02000001,United Kingdom,2011,116771,54228,51616,471,1355,737,49,48,2154,18934,15052,3882,3666,1689,3546,9410,2643,5403,2930,177,6241,202,2122,2305,1073,0,1,0.464396126,0.442027558,0.004033536,0.011603909,0.006311499,0.000419625,0.000411061,0.018446361,0.162146423,0.128901868,0.033244556,0.031394781,0.014464208,0.030367129,0.080585077,0.022634044,0.04627005,0.025091846,0.001515787,0.053446489,0.001729882,0.01817232,0.01973949,0.009188925,0,1,0.633192361,0.611341824,0.004009571,0.010952734,0.006585318,0.000302914,0.000392222,0.015880589,0.10590742,0.087000016,0.018907403,0.007210353,0.02940491,0.039432876,0.014900279,0.012348266,0.076608823,0.013855985,0.000588211,0.028198393,0.000669567,0.011049138,0.006601344,0.003756083,3.18084E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,41407,0.354600029,0.244627408,0.078930644
E14001040,Wimbledon,E12000007,London,K02000001,United Kingdom,2011,96395,62600,59324,560,1625,1077,14,59,1717,9517,8075,1442,405,703,6403,1131,2216,5362,1379,63,1825,84,1067,1143,721,0,1,0.649411277,0.615426111,0.00580943,0.016857721,0.011172779,0.000145236,0.000612065,0.017812127,0.098729187,0.083769905,0.014959282,0.004201463,0.007292909,0.066424607,0.011732974,0.022988744,0.055625292,0.014305721,0.000653561,0.018932517,0.000871414,0.011069039,0.011857461,0.007479641,0,1,0.633192361,0.611341824,0.004009571,0.010952734,0.006585318,0.000302914,0.000392222,0.015880589,0.10590742,0.087000016,0.018907403,0.007210353,0.02940491,0.039432876,0.014900279,0.012348266,0.076608823,0.013855985,0.000588211,0.028198393,0.000669567,0.011049138,0.006601344,0.003756083,3.18084E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,22502,0.233435344,0.244627408,0.078930644
E14000530,Aldershot,E12000008,South East,K02000001,United Kingdom,2011,103922,86364,82626,582,1873,1273,10,53,694,4227,3854,373,143,440,1687,212,1228,6512,1052,18,700,37,212,167,176,0,1,0.831046362,0.795077077,0.005600354,0.018023133,0.012249572,9.6226E-05,0.000509998,0.006678085,0.040674737,0.037085506,0.00358923,0.001376032,0.004233945,0.016233329,0.002039992,0.011816555,0.062662381,0.010122977,0.000173207,0.006735821,0.000356036,0.002039992,0.001606974,0.001693578,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,12584,0.121090818,0.072401286,0.078930644
E14000534,Arundel and South Downs,E12000008,South East,K02000001,United Kingdom,2011,97267,90787,87965,343,1411,1057,11,82,539,2158,1947,211,85,96,966,159,269,517,430,0,623,25,150,252,129,0,1,0.933379255,0.904366332,0.003526376,0.014506462,0.010866995,0.000113091,0.00084304,0.005541448,0.022186353,0.020017066,0.002169287,0.000873883,0.000986974,0.009931426,0.001634676,0.002765583,0.005315266,0.004420821,0,0.00640505,0.000257024,0.001542147,0.002590807,0.001326246,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,3701,0.038049904,0.072401286,0.078930644
E14000536,Ashford,E12000008,South East,K02000001,United Kingdom,2011,112940,102220,99750,351,1320,796,3,44,597,3646,3275,371,112,286,1240,215,587,2449,526,14,504,28,139,217,116,0,1,0.905082345,0.883212325,0.003107845,0.011687622,0.00704799,2.65628E-05,0.000389587,0.005285993,0.032282628,0.028997698,0.00328493,0.000991677,0.002532318,0.010979281,0.001903666,0.00519745,0.02168408,0.00465734,0.00012396,0.004462546,0.000247919,0.001230742,0.001921374,0.001027094,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,6433,0.056959447,0.072401286,0.078930644
E14000538,Aylesbury,E12000008,South East,K02000001,United Kingdom,2011,108027,93940,90192,554,1853,1330,11,52,869,4159,3850,309,230,413,1828,201,385,3588,946,6,929,18,174,201,88,0,1,0.869597415,0.834902386,0.005128348,0.017153119,0.012311737,0.000101826,0.000481361,0.008044285,0.038499634,0.035639238,0.002860396,0.002129097,0.003823118,0.016921696,0.001860646,0.003563924,0.033213919,0.00875707,5.55417E-05,0.008599702,0.000166625,0.001610708,0.001860646,0.000814611,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,9007,0.083377304,0.072401286,0.078930644
E14000539,Banbury,E12000008,South East,K02000001,United Kingdom,2011,117928,104750,100479,571,2128,1566,6,58,721,5457,5124,333,135,289,1358,177,423,1756,697,9,1460,18,188,227,205,0,1,0.88825385,0.852036836,0.004841937,0.018044909,0.013279289,5.08785E-05,0.000491826,0.0061139,0.046273998,0.043450241,0.002823757,0.001144766,0.002450648,0.011515501,0.001500916,0.003586934,0.014890442,0.005910386,7.63178E-05,0.012380436,0.000152636,0.001594193,0.001924903,0.001738349,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,6942,0.058866427,0.072401286,0.078930644
E14000545,Basingstoke,E12000008,South East,K02000001,United Kingdom,2011,107996,93986,90602,450,1695,1230,9,59,844,4691,4340,351,133,495,1733,198,1034,2852,828,14,594,23,262,148,102,0,1,0.870272973,0.838938479,0.004166821,0.015695026,0.011389311,8.33364E-05,0.000546317,0.007815104,0.043436794,0.040186674,0.00325012,0.001231527,0.004583503,0.016046891,0.001833401,0.009574429,0.026408385,0.007666951,0.000129634,0.005500204,0.000212971,0.002426016,0.001370421,0.000944479,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,8416,0.077928812,0.072401286,0.078930644
E14000550,Beaconsfield,E12000008,South East,K02000001,United Kingdom,2011,99387,86072,82224,476,1930,1434,8,51,1110,3650,3264,386,186,164,1834,370,543,2622,650,22,1240,32,239,367,235,0,1,0.866028756,0.827311419,0.004789359,0.019419039,0.014428446,8.04934E-05,0.000513146,0.011168463,0.036725125,0.032841317,0.003883808,0.001871472,0.001650115,0.018453118,0.003722821,0.005463491,0.02638172,0.006540091,0.000221357,0.012476481,0.000321974,0.002404741,0.003692636,0.002364494,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,8504,0.08556451,0.072401286,0.078930644
E14000557,Bexhill and Battle,E12000008,South East,K02000001,United Kingdom,2011,100727,94448,91894,325,1312,912,5,65,613,2007,1755,252,133,73,813,134,249,650,457,3,625,7,143,182,125,0,1,0.937663189,0.912307524,0.003226543,0.013025306,0.009054176,4.96391E-05,0.000645309,0.006085757,0.019925144,0.017423332,0.002501812,0.001320401,0.000724731,0.008071321,0.001330329,0.002472028,0.006453086,0.004537016,2.97835E-05,0.00620489,6.94948E-05,0.001419679,0.001806864,0.001240978,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,3594,0.035680602,0.072401286,0.078930644
E14000576,Bognor Regis and Littlehampton,E12000008,South East,K02000001,United Kingdom,2011,98433,88775,86372,340,1184,872,7,62,542,5765,5422,343,104,118,701,120,234,658,548,10,340,15,233,126,81,1,1,0.901882499,0.877469954,0.003454126,0.012028486,0.008858818,7.11144E-05,0.00062987,0.005506283,0.058567757,0.055083153,0.003484604,0.001056556,0.001198785,0.007121595,0.001219103,0.002377252,0.00668475,0.005567239,0.000101592,0.003454126,0.000152388,0.002367092,0.001280059,0.000822895,1.01592E-05,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,3289,0.033413591,0.072401286,0.078930644
E14000586,Bracknell,E12000008,South East,K02000001,United Kingdom,2011,104849,91633,87935,441,1895,1356,6,71,757,4167,3684,483,161,496,2206,277,475,2275,995,14,723,20,222,212,144,1,1,0.873952064,0.838682295,0.004206049,0.018073611,0.012932884,5.72252E-05,0.000677164,0.007219907,0.039742868,0.035136244,0.004606625,0.001535542,0.004730613,0.021039781,0.002641895,0.004530325,0.02169787,0.009489838,0.000133525,0.006895631,0.000190751,0.002117331,0.002021955,0.001373404,9.53753E-06,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,8221,0.078407996,0.072401286,0.078930644
E14000597,"Brighton, Kemptown",E12000008,South East,K02000001,United Kingdom,2011,91567,79439,76727,393,1388,927,4,103,867,4417,3896,521,521,429,1112,609,837,998,775,13,699,41,336,250,121,0,1,0.867550537,0.83793288,0.004291939,0.015158299,0.010123735,4.36839E-05,0.001124859,0.009468477,0.048237902,0.04254808,0.005689823,0.005689823,0.004685094,0.012144113,0.006650868,0.009140848,0.010899123,0.008463748,0.000141973,0.007633755,0.00044776,0.003669444,0.002730241,0.001321437,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,6741,0.073618225,0.072401286,0.078930644
E14000598,"Brighton, Pavilion",E12000008,South East,K02000001,United Kingdom,2011,103593,87129,83880,517,1598,1118,16,180,920,6769,5980,789,454,453,1303,852,1375,1115,699,54,1025,72,475,469,249,0,1,0.841070343,0.80970722,0.004990685,0.015425753,0.010792235,0.000154451,0.001737569,0.008880909,0.065342253,0.057725908,0.007616345,0.004382535,0.004372882,0.01257807,0.008224494,0.013273098,0.010763276,0.00674756,0.000521271,0.009894491,0.000695028,0.004585252,0.004527333,0.002403637,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,8595,0.082968926,0.072401286,0.078930644
E14000608,Buckingham,E12000008,South East,K02000001,United Kingdom,2011,97184,90092,86688,388,1650,1362,4,48,623,2190,1964,226,106,270,1015,200,295,618,414,15,759,12,133,245,149,0,1,0.927025025,0.891998683,0.003992427,0.016978103,0.014014653,4.1159E-05,0.000493908,0.00641052,0.022534574,0.020209088,0.002325486,0.001090715,0.002778235,0.010444106,0.002057952,0.003035479,0.006359071,0.00425996,0.000154346,0.007809928,0.000123477,0.001368538,0.002520991,0.001533174,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,4231,0.043535973,0.072401286,0.078930644
E14000619,Canterbury,E12000008,South East,K02000001,United Kingdom,2011,109280,94759,91473,608,1701,963,14,73,712,5817,5086,731,195,480,1304,554,1312,1491,863,22,984,44,248,271,151,0,1,0.867121157,0.837051611,0.00556369,0.01556552,0.008812225,0.000128111,0.000668009,0.006515373,0.053230234,0.046540996,0.006689239,0.001784407,0.004392387,0.01193265,0.005069546,0.012005857,0.013643851,0.007897145,0.000201318,0.009004392,0.000402635,0.0022694,0.002479868,0.001381772,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,7919,0.072465227,0.072401286,0.078930644
E14000626,Chatham and Aylesford,E12000008,South East,K02000001,United Kingdom,2011,97281,87923,86307,238,878,494,6,28,538,3908,3621,287,155,774,986,138,218,1582,394,9,396,14,98,77,42,1,1,0.903804443,0.887192771,0.002446521,0.009025401,0.005078073,6.1677E-05,0.000287826,0.005530371,0.040172284,0.037222068,0.002950216,0.001593322,0.007956333,0.010135587,0.001418571,0.002240931,0.016262168,0.004050123,9.25155E-05,0.004070682,0.000143913,0.001007391,0.000791521,0.000431739,1.02795E-05,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,4884,0.050205076,0.072401286,0.078930644
E14000631,Chesham and Amersham,E12000008,South East,K02000001,United Kingdom,2011,92635,82386,78987,451,1750,1193,5,50,808,3148,2796,352,130,123,1442,237,384,1753,507,18,863,25,221,346,194,0,1,0.889361472,0.852669078,0.00486857,0.018891348,0.012878502,5.39753E-05,0.000539753,0.008722405,0.033982836,0.030182976,0.00379986,0.001403357,0.001327792,0.015566471,0.002558428,0.004145301,0.018923733,0.005473093,0.000194311,0.009316133,0.000269876,0.002385707,0.003735089,0.002094241,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,6243,0.067393534,0.072401286,0.078930644
