ONSConstID,ConstituencyName,RegionID,RegionName,All#,GbHasRelig,RegHasRelig%,HasReligion#,HasReligion%,GbChristian%,RegChristian%,Christian#,Christian%,GbBuddhist%,RegBuddhist%,Buddhist#,Buddhist%,GbHindu%,RegHindu%,Hindu#,Hindu%,GbJewish%,RegJewish%,Jewish#,Jewish%,GbMuslim%,RegMuslim%,Muslim#,Muslim%,GbSikh%,RegSikh%,Sikh#,Sikh%,GbOther%,RegOther%,Other#,Other%,GbNoReligion%,RegNoReligion%,NoReligion#,NoReligion%,GbNotStated%,RegNotStated%,NotStated#,GbNotStated%
E14000910,Saffron Walden,E12000006,East of England,101959,0.666873424,0.648321138,67898,0.665934346,0.588114724,0.596559583,65832,0.645671299,0.004245273,0.003809327,453,0.004442962,0.013573312,0.009237271,329,0.003226787,0.004386952,0.005956937,259,0.002540237,0.045343708,0.025370598,607,0.005953373,0.00704259,0.003114949,54,0.000529625,0.004166865,0.004272473,364,0.003570062,0.261332921,0.279045967,26477,0.259682814,0.071793655,0.072632896,7584,0.07438284
E14000911,Salford and Eccles,E12000002,North West,108546,0.666873424,0.739730724,75464,0.695225987,0.588114724,0.672538423,69835,0.643367789,0.004245273,0.002934555,613,0.005647375,0.013573312,0.005425133,830,0.007646528,0.004386952,0.004313136,307,0.002828294,0.045343708,0.05054581,3418,0.031488954,0.00704259,0.001255924,92,0.000847567,0.004166865,0.002717742,369,0.00339948,0.261332921,0.198224747,26666,0.245665432,0.071793655,0.062044529,6416,0.059108581
E14000912,Salisbury,E12000009,South West,91498,0.666873424,0.628270909,61843,0.675894555,0.588114724,0.603914777,60227,0.658232967,0.004245273,0.00373043,299,0.003267831,0.013573312,0.003086444,232,0.002535575,0.004386952,0.001203456,74,0.000808761,0.045343708,0.009685882,470,0.005136724,0.00704259,0.001114024,49,0.000535531,0.004166865,0.005535897,492,0.005377167,0.261332921,0.292913602,22470,0.245579138,0.071793655,0.078815489,7185,0.078526307
E14000913,Scarborough and Whitby,E12000003,Yorkshire and The Humber,97399,0.666873424,0.6731769,65886,0.676454584,0.588114724,0.594999596,64471,0.661926714,0.004245273,0.002710016,277,0.002843972,0.013573312,0.004556248,162,0.001663261,0.004386952,0.001879164,58,0.000595489,0.045343708,0.061708266,535,0.00549287,0.00704259,0.0041976,8,8.21364E-05,0.004166865,0.00312601,375,0.003850142,0.261332921,0.258570787,24277,0.249253072,0.071793655,0.068252313,7236,0.074292344
E14000914,Scunthorpe,E12000003,Yorkshire and The Humber,89055,0.666873424,0.6731769,59908,0.672707877,0.588114724,0.594999596,55887,0.627556005,0.004245273,0.002710016,210,0.002358093,0.013573312,0.004556248,358,0.004019988,0.004386952,0.001879164,26,0.000291954,0.045343708,0.061708266,2791,0.031340183,0.00704259,0.0041976,445,0.004996912,0.004166865,0.00312601,191,0.002144742,0.261332921,0.258570787,22837,0.256437033,0.071793655,0.068252313,6310,0.07085509
E14000915,Sedgefield,E12000001,North East,84100,0.666873424,0.705198842,61923,0.736302021,0.588114724,0.675167874,61174,0.727395957,0.004245273,0.002432144,121,0.001438763,0.013573312,0.002992815,60,0.000713436,0.004386952,0.001734,33,0.00039239,0.045343708,0.018007722,217,0.002580262,0.00704259,0.002296597,95,0.001129608,0.004166865,0.002567691,223,0.002651605,0.261332921,0.234011042,17375,0.206599287,0.071793655,0.060790116,4802,0.057098692
E14000916,Sefton Central,E12000002,North West,84960,0.666873424,0.739730724,69561,0.81875,0.588114724,0.672538423,68913,0.811122881,0.004245273,0.002934555,106,0.001247646,0.013573312,0.005425133,167,0.001965631,0.004386952,0.004313136,83,0.00097693,0.045343708,0.05054581,163,0.00191855,0.00704259,0.001255924,29,0.000341337,0.004166865,0.002717742,100,0.001177024,0.261332921,0.198224747,10468,0.123210923,0.071793655,0.062044529,4931,0.058039077
E14000917,Selby and Ainsty,E12000003,Yorkshire and The Humber,96127,0.666873424,0.6731769,69153,0.719392054,0.588114724,0.594999596,68349,0.711028119,0.004245273,0.002710016,185,0.001924537,0.013573312,0.004556248,98,0.001019485,0.004386952,0.001879164,106,0.001102708,0.045343708,0.061708266,129,0.001341975,0.00704259,0.0041976,57,0.000592966,0.004166865,0.00312601,229,0.002382265,0.261332921,0.258570787,20570,0.213987745,0.071793655,0.068252313,6404,0.0666202
E14000918,Sevenoaks,E12000008,South East,93431,0.666873424,0.649769594,62648,0.670526913,0.588114724,0.597600162,60915,0.651978465,0.004245273,0.005089435,319,0.003414284,0.013573312,0.010712412,300,0.003210926,0.004386952,0.002056921,166,0.001776712,0.045343708,0.023353427,550,0.005886697,0.00704259,0.006362778,113,0.001209449,0.004166865,0.004594458,285,0.003050379,0.261332921,0.276590058,23731,0.253994927,0.071793655,0.073640349,7052,0.07547816
E14000919,Sheffield Central,E12000003,Yorkshire and The Humber,115284,0.666873424,0.6731769,62820,0.544915166,0.588114724,0.594999596,45437,0.394131016,0.004245273,0.002710016,1200,0.010409077,0.013573312,0.004556248,1957,0.016975469,0.004386952,0.001879164,198,0.001717498,0.045343708,0.061708266,13033,0.113051247,0.00704259,0.0041976,400,0.003469692,0.004166865,0.00312601,595,0.005161167,0.261332921,0.258570787,44412,0.385239929,0.071793655,0.068252313,8052,0.069844905
E14000920,Sheffield South East,E12000003,Yorkshire and The Humber,92918,0.666873424,0.6731769,63607,0.684549818,0.588114724,0.594999596,53592,0.576766611,0.004245273,0.002710016,151,0.001625089,0.013573312,0.004556248,180,0.001937192,0.004386952,0.001879164,83,0.000893261,0.045343708,0.061708266,9289,0.099969866,0.00704259,0.0041976,129,0.001388321,0.004166865,0.00312601,183,0.001969478,0.261332921,0.258570787,23521,0.253137175,0.071793655,0.068252313,5790,0.062313007
E14000921,"Sheffield, Brightside and Hillsborough",E12000003,Yorkshire and The Humber,107139,0.666873424,0.6731769,69634,0.649940731,0.588114724,0.594999596,52739,0.492248388,0.004245273,0.002710016,205,0.001913402,0.013573312,0.004556248,347,0.003238783,0.004386952,0.001879164,62,0.000578687,0.045343708,0.061708266,15839,0.147835989,0.00704259,0.0041976,103,0.000961368,0.004166865,0.00312601,339,0.003164114,0.261332921,0.258570787,30249,0.282334164,0.071793655,0.068252313,7256,0.067725105
E14000922,"Sheffield, Hallam",E12000003,Yorkshire and The Humber,89356,0.666873424,0.6731769,53798,0.602063655,0.588114724,0.594999596,50208,0.561887282,0.004245273,0.002710016,343,0.003838578,0.013573312,0.004556248,743,0.008315054,0.004386952,0.001879164,266,0.002976857,0.045343708,0.061708266,1787,0.019998657,0.00704259,0.0041976,160,0.00179059,0.004166865,0.00312601,291,0.003256636,0.261332921,0.258570787,29097,0.325630064,0.071793655,0.068252313,6461,0.07230628
E14000923,"Sheffield, Heeley",E12000003,Yorkshire and The Humber,93466,0.666873424,0.6731769,56351,0.60290373,0.588114724,0.594999596,52616,0.562942674,0.004245273,0.002710016,304,0.00325252,0.013573312,0.004556248,264,0.002824557,0.004386952,0.001879164,98,0.00104851,0.045343708,0.061708266,2580,0.027603621,0.00704259,0.0041976,102,0.001091306,0.004166865,0.00312601,387,0.004140543,0.261332921,0.258570787,30611,0.327509469,0.071793655,0.068252313,6504,0.069586802
E14000924,Sherwood,E12000004,East Midlands,94210,0.666873424,0.656425606,59782,0.634561087,0.588114724,0.588140621,58543,0.621409617,0.004245273,0.002795363,167,0.001772636,0.013573312,0.019792324,245,0.002600573,0.004386952,0.000938405,32,0.000339667,0.045343708,0.031026277,315,0.003343594,0.00704259,0.00978002,182,0.001931854,0.004166865,0.003952597,298,0.003163146,0.261332921,0.275313232,27971,0.296900541,0.071793655,0.068261162,6457,0.068538372
E14000925,Shipley,E12000003,Yorkshire and The Humber,95176,0.666873424,0.6731769,62098,0.6524544,0.588114724,0.594999596,57606,0.605257628,0.004245273,0.002710016,181,0.00190174,0.013573312,0.004556248,363,0.003813987,0.004386952,0.001879164,73,0.000767,0.045343708,0.061708266,2899,0.03045936,0.00704259,0.0041976,596,0.006262083,0.004166865,0.00312601,380,0.003992603,0.261332921,0.258570787,26515,0.27858914,0.071793655,0.068252313,6563,0.06895646
E14000926,Shrewsbury and Atcham,E12000005,West Midlands,102382,0.666873424,0.714488275,68249,0.666611318,0.588114724,0.602203166,66785,0.65231193,0.004245273,0.002972055,349,0.003408802,0.013573312,0.012896996,206,0.002012072,0.004386952,0.000824906,39,0.000380926,0.045343708,0.067147853,392,0.003828798,0.00704259,0.023863736,83,0.000810689,0.004166865,0.004579561,395,0.0038581,0.261332921,0.219732885,26554,0.259361997,0.071793655,0.06577884,7579,0.074026684
E14000927,Sittingbourne and Sheppey,E12000008,South East,108105,0.666873424,0.649769594,69737,0.645085796,0.588114724,0.597600162,67936,0.628426067,0.004245273,0.005089435,219,0.002025808,0.013573312,0.010712412,325,0.003006336,0.004386952,0.002056921,69,0.000638268,0.045343708,0.023353427,680,0.006290181,0.00704259,0.006362778,146,0.001350539,0.004166865,0.004594458,362,0.003348596,0.261332921,0.276590058,31282,0.289366819,0.071793655,0.073640349,7086,0.065547384
E14000928,Skipton and Ripon,E12000003,Yorkshire and The Humber,99266,0.666873424,0.6731769,70089,0.706072573,0.588114724,0.594999596,68701,0.69208994,0.004245273,0.002710016,222,0.002236415,0.013573312,0.004556248,106,0.001067838,0.004386952,0.001879164,81,0.000815989,0.045343708,0.061708266,594,0.005983922,0.00704259,0.0041976,49,0.000493623,0.004166865,0.00312601,336,0.003384845,0.261332921,0.258570787,21834,0.219954466,0.071793655,0.068252313,7343,0.073972962
E14000929,Sleaford and North Hykeham,E12000004,East Midlands,111056,0.666873424,0.656425606,79736,0.717980118,0.588114724,0.588140621,78672,0.708399366,0.004245273,0.002795363,170,0.001530759,0.013573312,0.019792324,176,0.001584786,0.004386952,0.000938405,67,0.000603299,0.045343708,0.031026277,225,0.002026005,0.00704259,0.00978002,48,0.000432214,0.004166865,0.003952597,378,0.003403688,0.261332921,0.275313232,23427,0.21094763,0.071793655,0.068261162,7893,0.071072252
E14000930,Slough,E12000008,South East,134048,0.666873424,0.649769594,110381,0.823443841,0.588114724,0.597600162,54708,0.408122464,0.004245273,0.005089435,677,0.00505043,0.013573312,0.010712412,8300,0.061918119,0.004386952,0.002056921,85,0.000634101,0.045343708,0.023353427,31942,0.238287778,0.00704259,0.006362778,14214,0.106036644,0.004166865,0.004594458,455,0.003394307,0.261332921,0.276590058,16043,0.11968101,0.071793655,0.073640349,7624,0.056875149
E14000931,Solihull,E12000005,West Midlands,98817,0.666873424,0.714488275,74036,0.749223312,0.588114724,0.602203166,64031,0.647975551,0.004245273,0.002972055,235,0.002378133,0.013573312,0.012896996,2829,0.028628677,0.004386952,0.000824906,199,0.002013824,0.045343708,0.067147853,4101,0.041500956,0.00704259,0.023863736,2350,0.023781333,0.004166865,0.004579561,291,0.002944837,0.261332921,0.219732885,18587,0.188095166,0.071793655,0.06577884,6194,0.062681522
E14000932,Somerton and Frome,E12000009,South West,103233,0.666873424,0.628270909,68124,0.659905263,0.588114724,0.603914777,66829,0.647360825,0.004245273,0.00373043,330,0.003196652,0.013573312,0.003086444,54,0.000523089,0.004386952,0.001203456,85,0.00082338,0.045343708,0.009685882,186,0.001801749,0.00704259,0.001114024,7,6.78078E-05,0.004166865,0.005535897,633,0.00613176,0.261332921,0.292913602,26609,0.257756725,0.071793655,0.078815489,8500,0.082338012
E14000933,South Basildon and East Thurrock,E12000006,East of England,96886,0.666873424,0.648321138,61674,0.636562558,0.588114724,0.596559583,59377,0.612854282,0.004245273,0.003809327,263,0.00271453,0.013573312,0.009237271,557,0.005749025,0.004386952,0.005956937,165,0.001703032,0.045343708,0.025370598,886,0.009144768,0.00704259,0.003114949,118,0.001217926,0.004166865,0.004272473,308,0.003178994,0.261332921,0.279045967,29116,0.300518135,0.071793655,0.072632896,6096,0.062919307
E14000934,South Cambridgeshire,E12000006,East of England,109807,0.666873424,0.648321138,67926,0.618594443,0.588114724,0.596559583,64336,0.585900717,0.004245273,0.003809327,578,0.005263781,0.013573312,0.009237271,924,0.008414764,0.004386952,0.005956937,330,0.003005273,0.045343708,0.025370598,1184,0.010782555,0.00704259,0.003114949,149,0.001356926,0.004166865,0.004272473,425,0.003870427,0.261332921,0.279045967,33031,0.300809602,0.071793655,0.072632896,8850,0.080595955
E14000935,South Derbyshire,E12000004,East Midlands,94611,0.666873424,0.656425606,63056,0.666476414,0.588114724,0.588140621,60522,0.639693059,0.004245273,0.002795363,161,0.001701705,0.013573312,0.019792324,264,0.002790373,0.004386952,0.000938405,43,0.000454493,0.045343708,0.031026277,331,0.003498536,0.00704259,0.00978002,1400,0.014797434,0.004166865,0.003952597,335,0.003540814,0.261332921,0.275313232,25334,0.267770132,0.071793655,0.068261162,6221,0.065753454
E14000936,South Dorset,E12000009,South West,91999,0.666873424,0.628270909,58719,0.638256938,0.588114724,0.603914777,57239,0.622169806,0.004245273,0.00373043,338,0.003673953,0.013573312,0.003086444,57,0.000619572,0.004386952,0.001203456,89,0.000967402,0.045343708,0.009685882,359,0.003902216,0.00704259,0.001114024,47,0.000510875,0.004166865,0.005535897,590,0.006413113,0.261332921,0.292913602,25948,0.282046544,0.071793655,0.078815489,7332,0.079696518
E14000937,South East Cambridgeshire,E12000006,East of England,114779,0.666873424,0.648321138,72158,0.628669007,0.588114724,0.596559583,69441,0.60499743,0.004245273,0.003809327,467,0.004068689,0.013573312,0.009237271,578,0.005035764,0.004386952,0.005956937,203,0.001768616,0.045343708,0.025370598,881,0.00767562,0.00704259,0.003114949,141,0.001228448,0.004166865,0.004272473,447,0.003894441,0.261332921,0.279045967,33194,0.289199244,0.071793655,0.072632896,9427,0.082131749
E14000938,South East Cornwall,E12000009,South West,88096,0.666873424,0.628270909,55806,0.633468035,0.588114724,0.603914777,54777,0.621787595,0.004245273,0.00373043,276,0.003132946,0.013573312,0.003086444,19,0.000215674,0.004386952,0.001203456,64,0.00072648,0.045343708,0.009685882,112,0.00127134,0.00704259,0.001114024,10,0.000113513,0.004166865,0.005535897,548,0.006220487,0.261332921,0.292913602,25017,0.283974301,0.071793655,0.078815489,7273,0.082557664
E14000939,South Holland and The Deepings,E12000004,East Midlands,101584,0.666873424,0.656425606,73937,0.727840999,0.588114724,0.588140621,72965,0.718272563,0.004245273,0.002795363,137,0.001348638,0.013573312,0.019792324,123,0.001210821,0.004386952,0.000938405,83,0.000817058,0.045343708,0.031026277,267,0.002628367,0.00704259,0.00978002,70,0.000689085,0.004166865,0.003952597,292,0.002874468,0.261332921,0.275313232,20431,0.201124193,0.071793655,0.068261162,7216,0.071034809
E14000940,South Leicestershire,E12000004,East Midlands,100595,0.666873424,0.656425606,65096,0.647109697,0.588114724,0.588140621,60734,0.603747701,0.004245273,0.002795363,183,0.001819176,0.013573312,0.019792324,1833,0.018221582,0.004386952,0.000938405,61,0.000606392,0.045343708,0.031026277,611,0.006073861,0.00704259,0.00978002,1353,0.013449973,0.004166865,0.003952597,321,0.003191013,0.261332921,0.275313232,28757,0.285869079,0.071793655,0.068261162,6742,0.067021224
E14000941,South Norfolk,E12000006,East of England,98193,0.666873424,0.648321138,62752,0.639067958,0.588114724,0.596559583,61428,0.625584308,0.004245273,0.003809327,280,0.002851527,0.013573312,0.009237271,192,0.001955333,0.004386952,0.005956937,98,0.000998034,0.045343708,0.025370598,314,0.003197784,0.00704259,0.003114949,40,0.000407361,0.004166865,0.004272473,400,0.00407361,0.261332921,0.279045967,28047,0.285631359,0.071793655,0.072632896,7394,0.075300683
E14000942,South Northamptonshire,E12000004,East Midlands,108562,0.666873424,0.656425606,71909,0.662377259,0.588114724,0.588140621,68862,0.634310348,0.004245273,0.002795363,295,0.002717341,0.013573312,0.019792324,928,0.008548111,0.004386952,0.000938405,149,0.001372488,0.045343708,0.031026277,864,0.007958586,0.00704259,0.00978002,464,0.004274055,0.004166865,0.003952597,347,0.00319633,0.261332921,0.275313232,29123,0.268261454,0.071793655,0.068261162,7530,0.069361287
E14000943,South Ribble,E12000002,North West,97371,0.666873424,0.739730724,75277,0.773094659,0.588114724,0.672538423,73742,0.757330211,0.004245273,0.002934555,218,0.00223886,0.013573312,0.005425133,436,0.004477719,0.004386952,0.004313136,60,0.0006162,0.045343708,0.05054581,503,0.005165809,0.00704259,0.001255924,42,0.00043134,0.004166865,0.002717742,276,0.00283452,0.261332921,0.198224747,16437,0.168807961,0.071793655,0.062044529,5657,0.05809738
E14000944,South Shields,E12000001,North East,82294,0.666873424,0.705198842,58791,0.714402022,0.588114724,0.675167874,55632,0.676015262,0.004245273,0.002432144,137,0.001664763,0.013573312,0.002992815,163,0.001980703,0.004386952,0.001734,35,0.000425304,0.045343708,0.018007722,2380,0.028920699,0.00704259,0.002296597,241,0.002928525,0.004166865,0.002567691,203,0.002466765,0.261332921,0.234011042,18545,0.225350572,0.071793655,0.060790116,4958,0.060247406
E14000945,South Staffordshire,E12000005,West Midlands,93655,0.666873424,0.714488275,70638,0.754236293,0.588114724,0.602203166,68486,0.731258342,0.004245273,0.002972055,160,0.001708398,0.013573312,0.012896996,376,0.004014735,0.004386952,0.000824906,15,0.000160162,0.045343708,0.067147853,343,0.003662378,0.00704259,0.023863736,995,0.010624099,0.004166865,0.004579561,263,0.002808179,0.261332921,0.219732885,17303,0.184752549,0.071793655,0.06577884,5714,0.061011158
E14000946,South Suffolk,E12000006,East of England,91752,0.666873424,0.648321138,59142,0.644585404,0.588114724,0.596559583,58171,0.634002529,0.004245273,0.003809327,224,0.002441364,0.013573312,0.009237271,87,0.000948208,0.004386952,0.005956937,121,0.001318772,0.045343708,0.025370598,200,0.002179789,0.00704259,0.003114949,12,0.000130787,0.004166865,0.004272473,327,0.003563955,0.261332921,0.279045967,25843,0.281661435,0.071793655,0.072632896,6767,0.073753161
E14000947,South Swindon,E12000009,South West,101819,0.666873424,0.628270909,63894,0.627525315,0.588114724,0.603914777,57597,0.565680276,0.004245273,0.00373043,767,0.007532975,0.013573312,0.003086444,1754,0.017226647,0.004386952,0.001203456,78,0.000766065,0.045343708,0.009685882,2476,0.024317662,0.00704259,0.001114024,687,0.006747267,0.004166865,0.005535897,535,0.005254422,0.261332921,0.292913602,30779,0.302291321,0.071793655,0.078815489,7146,0.070183365
E14000948,South Thanet,E12000008,South East,96600,0.666873424,0.649769594,61575,0.63742236,0.588114724,0.597600162,59061,0.611397516,0.004245273,0.005089435,392,0.004057971,0.013573312,0.010712412,491,0.005082816,0.004386952,0.002056921,182,0.001884058,0.045343708,0.023353427,849,0.00878882,0.00704259,0.006362778,65,0.000672878,0.004166865,0.004594458,535,0.005538302,0.261332921,0.276590058,27637,0.286097308,0.071793655,0.073640349,7388,0.076480331
E14000949,South West Bedfordshire,E12000006,East of England,102031,0.666873424,0.648321138,65398,0.640962061,0.588114724,0.596559583,62466,0.612225696,0.004245273,0.003809327,388,0.003802766,0.013573312,0.009237271,833,0.008164185,0.004386952,0.005956937,226,0.002215013,0.045343708,0.025370598,934,0.009154081,0.00704259,0.003114949,187,0.001832776,0.004166865,0.004272473,364,0.003567543,0.261332921,0.279045967,29594,0.290049103,0.071793655,0.072632896,7039,0.068988837
E14000950,South West Devon,E12000009,South West,88825,0.666873424,0.628270909,59556,0.670486912,0.588114724,0.603914777,58857,0.662617506,0.004245273,0.00373043,180,0.002026457,0.013573312,0.003086444,67,0.000754292,0.004386952,0.001203456,28,0.000315227,0.045343708,0.009685882,145,0.001632423,0.00704259,0.001114024,14,0.000157613,0.004166865,0.005535897,265,0.002983394,0.261332921,0.292913602,22706,0.255626231,0.071793655,0.078815489,6563,0.073886856
E14000951,South West Hertfordshire,E12000006,East of England,105309,0.666873424,0.648321138,71057,0.674747647,0.588114724,0.596559583,63103,0.599217541,0.004245273,0.003809327,433,0.004111709,0.013573312,0.009237271,3253,0.030890047,0.004386952,0.005956937,1407,0.013360681,0.045343708,0.025370598,1807,0.017159027,0.00704259,0.003114949,444,0.004216164,0.004166865,0.004272473,610,0.005792477,0.261332921,0.279045967,26532,0.251944278,0.071793655,0.072632896,7720,0.073308074
E14000952,South West Norfolk,E12000006,East of England,103599,0.666873424,0.648321138,68358,0.659832624,0.588114724,0.596559583,67006,0.646782305,0.004245273,0.003809327,238,0.002297319,0.013573312,0.009237271,118,0.001139007,0.004386952,0.005956937,116,0.001119702,0.045343708,0.025370598,361,0.00348459,0.00704259,0.003114949,72,0.000694987,0.004166865,0.004272473,447,0.004314713,0.261332921,0.279045967,27584,0.266257396,0.071793655,0.072632896,7657,0.07390998
E14000953,South West Surrey,E12000008,South East,103129,0.666873424,0.649769594,68518,0.664391199,0.588114724,0.597600162,66454,0.64437743,0.004245273,0.005089435,367,0.00355865,0.013573312,0.010712412,291,0.002821709,0.004386952,0.002056921,195,0.001890836,0.045343708,0.023353427,696,0.006748829,0.00704259,0.006362778,67,0.000649672,0.004166865,0.004594458,448,0.004344074,0.261332921,0.276590058,26706,0.258957228,0.071793655,0.073640349,7905,0.076651572
E14000954,South West Wiltshire,E12000009,South West,97553,0.666873424,0.628270909,62887,0.64464445,0.588114724,0.603914777,61303,0.628407122,0.004245273,0.00373043,274,0.00280873,0.013573312,0.003086444,149,0.001527375,0.004386952,0.001203456,73,0.000748311,0.045343708,0.009685882,564,0.005781473,0.00704259,0.001114024,47,0.000481789,0.004166865,0.005535897,477,0.00488965,0.261332921,0.292913602,27060,0.277387676,0.071793655,0.078815489,7606,0.077967874
E14000955,"Southampton, Itchen",E12000008,South East,102731,0.666873424,0.649769594,60346,0.587417625,0.588114724,0.597600162,55222,0.537539788,0.004245273,0.005089435,419,0.004078613,0.013573312,0.010712412,606,0.005898901,0.004386952,0.002056921,91,0.000885809,0.045343708,0.023353427,2777,0.027031763,0.00704259,0.006362778,653,0.006356407,0.004166865,0.004594458,578,0.005626345,0.261332921,0.276590058,35150,0.342155727,0.071793655,0.073640349,7235,0.070426648
E14000956,"Southampton, Test",E12000008,South East,105955,0.666873424,0.649769594,63477,0.599093955,0.588114724,0.597600162,53095,0.501108961,0.004245273,0.005089435,572,0.005398518,0.013573312,0.010712412,1280,0.0120806,0.004386952,0.002056921,127,0.001198622,0.045343708,0.023353427,5475,0.05167288,0.00704259,0.006362778,2332,0.022009344,0.004166865,0.004594458,596,0.005625029,0.261332921,0.276590058,35033,0.330640366,0.071793655,0.073640349,7445,0.070265679
E14000957,Southend West,E12000006,East of England,88884,0.666873424,0.648321138,54738,0.615836371,0.588114724,0.596559583,50824,0.571801449,0.004245273,0.003809327,335,0.003768957,0.013573312,0.009237271,511,0.005749066,0.004386952,0.005956937,1093,0.012296926,0.045343708,0.025370598,1522,0.017123442,0.00704259,0.003114949,63,0.000708789,0.004166865,0.004272473,390,0.004387741,0.261332921,0.279045967,27209,0.306118086,0.071793655,0.072632896,6937,0.078045543
E14000958,Southport,E12000002,North West,90381,0.666873424,0.739730724,65958,0.729777276,0.588114724,0.672538423,64273,0.711133977,0.004245273,0.002934555,240,0.002655425,0.013573312,0.005425133,198,0.002190726,0.004386952,0.004313136,345,0.003817174,0.045343708,0.05054581,600,0.006638563,0.00704259,0.001255924,43,0.000475764,0.004166865,0.002717742,259,0.002865647,0.261332921,0.198224747,18395,0.20352729,0.071793655,0.062044529,6028,0.066695434
E14000959,Spelthorne,E12000008,South East,95598,0.666873424,0.649769594,67392,0.704951986,0.588114724,0.597600162,60954,0.637607481,0.004245273,0.005089435,420,0.004393397,0.013573312,0.010712412,2332,0.024393816,0.004386952,0.002056921,206,0.002154857,0.045343708,0.023353427,1808,0.01891253,0.00704259,0.006362778,1325,0.013860123,0.004166865,0.004594458,347,0.003629783,0.261332921,0.276590058,21511,0.225015168,0.071793655,0.073640349,6695,0.070032846
E14000960,St Albans,E12000006,East of England,97663,0.666873424,0.648321138,64602,0.661478759,0.588114724,0.596559583,55951,0.572898641,0.004245273,0.003809327,492,0.005037732,0.013573312,0.009237271,1516,0.015522767,0.004386952,0.005956937,1433,0.014672906,0.045343708,0.025370598,4653,0.047643427,0.00704259,0.003114949,237,0.002426712,0.004166865,0.004272473,320,0.003276574,0.261332921,0.279045967,25744,0.26360034,0.071793655,0.072632896,7317,0.074920901
E14000961,St Austell and Newquay,E12000009,South West,99026,0.666873424,0.628270909,59914,0.605033022,0.588114724,0.603914777,58758,0.59335932,0.004245273,0.00373043,260,0.002625573,0.013573312,0.003086444,68,0.000686688,0.004386952,0.001203456,50,0.000504918,0.045343708,0.009685882,153,0.001545049,0.00704259,0.001114024,17,0.000171672,0.004166865,0.005535897,608,0.006139802,0.261332921,0.292913602,30868,0.311716115,0.071793655,0.078815489,8244,0.083250863
E14000962,St Helens North,E12000002,North West,96518,0.666873424,0.739730724,76795,0.795654697,0.588114724,0.672538423,75930,0.786692638,0.004245273,0.002934555,153,0.001585197,0.013573312,0.005425133,147,0.001523032,0.004386952,0.004313136,18,0.000186494,0.045343708,0.05054581,284,0.002942456,0.00704259,0.001255924,19,0.000196854,0.004166865,0.002717742,244,0.002528026,0.261332921,0.198224747,14518,0.150417539,0.071793655,0.062044529,5205,0.053927765
E14000963,St Helens South and Whiston,E12000002,North West,100657,0.666873424,0.739730724,80840,0.803123479,0.588114724,0.672538423,79638,0.791181935,0.004245273,0.002934555,198,0.001967076,0.013573312,0.005425133,351,0.00348709,0.004386952,0.004313136,41,0.000407324,0.045343708,0.05054581,400,0.003973892,0.00704259,0.001255924,28,0.000278172,0.004166865,0.002717742,184,0.00182799,0.261332921,0.198224747,14162,0.14069563,0.071793655,0.062044529,5655,0.056180892
E14000964,St Ives,E12000009,South West,85067,0.666873424,0.628270909,51474,0.60509951,0.588114724,0.603914777,50127,0.589264932,0.004245273,0.00373043,391,0.004596377,0.013573312,0.003086444,54,0.000634794,0.004386952,0.001203456,68,0.00079937,0.045343708,0.009685882,91,0.001069745,0.00704259,0.001114024,12,0.000141065,0.004166865,0.005535897,731,0.008593227,0.261332921,0.292913602,25893,0.304383604,0.071793655,0.078815489,7700,0.090516887
E14000965,Stafford,E12000005,West Midlands,95255,0.666873424,0.714488275,65846,0.691260301,0.588114724,0.602203166,62781,0.659083513,0.004245273,0.002972055,382,0.004010288,0.013573312,0.012896996,789,0.00828303,0.004386952,0.000824906,36,0.000377933,0.045343708,0.067147853,978,0.010267178,0.00704259,0.023863736,455,0.004776652,0.004166865,0.004579561,425,0.004461708,0.261332921,0.219732885,23075,0.242244502,0.071793655,0.06577884,6334,0.066495197
E14000966,Staffordshire Moorlands,E12000005,West Midlands,77523,0.666873424,0.714488275,55937,0.721553603,0.588114724,0.602203166,55300,0.713336687,0.004245273,0.002972055,134,0.001728519,0.013573312,0.012896996,55,0.000709467,0.004386952,0.000824906,17,0.00021929,0.045343708,0.067147853,142,0.001831714,0.00704259,0.023863736,38,0.000490177,0.004166865,0.004579561,251,0.003237749,0.261332921,0.219732885,16227,0.209318525,0.071793655,0.06577884,5359,0.069127872
E14000967,Stalybridge and Hyde,E12000002,North West,91740,0.666873424,0.739730724,62602,0.682385001,0.588114724,0.672538423,57804,0.630085023,0.004245273,0.002934555,184,0.002005668,0.013573312,0.005425133,545,0.005940702,0.004386952,0.004313136,42,0.000457816,0.045343708,0.05054581,3715,0.040494877,0.00704259,0.001255924,41,0.000446915,0.004166865,0.002717742,271,0.002954,0.261332921,0.198224747,23518,0.256354916,0.071793655,0.062044529,5620,0.061260083
E14000968,Stevenage,E12000006,East of England,94192,0.666873424,0.648321138,56462,0.599435196,0.588114724,0.596559583,52195,0.554134109,0.004245273,0.003809327,463,0.004915492,0.013573312,0.009237271,1069,0.011349159,0.004386952,0.005956937,191,0.002027773,0.045343708,0.025370598,1720,0.018260574,0.00704259,0.003114949,331,0.003514099,0.004166865,0.004272473,493,0.00523399,0.261332921,0.279045967,31344,0.332767114,0.071793655,0.072632896,6386,0.06779769
